Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
WEX,FRA,1990,415181,27402,488,103,473,526,14969,50
WEX,FRA,1991,506898,19760,1521,667,665,668,15735,232
WEX,FRA,1992,549235,20805,4640,1221,2190,981,9781,250
WEX,FRA,1993,544158,11540,5949,1193,1016,1264,9647,202
WEX,FRA,1994,613151,29492,8879,614,1621,1433,11883,56
WEX,FRA,1995,599149,54846,12098,308.84,1812,7656.59,14455,176
WEX,FRA,1996,434189,46476,10853,368,2513,3836,15673,392
WEX,FRA,1997,501202,42670,8355,823,6159,9730,13747,461
WEX,FRA,1998,500452,34062,6613,1245,5950,7863,14212,602
WEX,FRA,1999,544307,27010,12694,2063,4490,2083,13528,366
WEX,FRA,2000,482853,34317,5169,2950,6204,10628,20574,199
WEX,FRA,2001,434302,29134,6050,5284,5488,11348,17232,502
WEX,FRA,2002,383545,29687,2311,4064,5876,11279,31671,342
WEX,FRA,2003,399922,31662,1703,5185,10297,19225,17825,279
WEX,FRA,2004,457861,27651,1789,6863,12774,22609,17897,316
WEX,FRA,2005,453692,27616,816,7053,6174,20564,17955,461
WEX,FRA,2006,437465,31783,957,8557,5233,17902,23499,514
WEX,FRA,2007,431036,28933,2005,7665,6347,22121,25182,599
WEX,FRA,2008,470816,30731,486,3487,9574,20419,19614,525
WEX,FRA,2009,453323,37720,857,2595,4668,20496,15717,890
WEX,ITA,1990,56571,16295,575,na,106,32,23,na
WEX,ITA,1991,63310,14853,651,na,79,na,na,na
WEX,ITA,1992,49678,21758,727,na,99,42,34,na
WEX,ITA,1993,23314,21129,926,16,198,40,na,na
WEX,ITA,1994,21256,8706,708,9,317,65,143,na
WEX,ITA,1995,17305,9593,552,15,278,3383,321,na
WEX,ITA,1996,21977,2429,868,19,531,206,247,11
WEX,ITA,1997,52529,3169,1202,165,747,723,255,18
WEX,ITA,1998,65677,12452,1191,75,677,758,152,773
WEX,ITA,1999,43268,6747,1757,146,1048,45,15205,31
WEX,ITA,2000,40088,4332,1930,144,1069,805,494,12
WEX,ITA,2001,46112,3956,5452,305,938,1149,878,430
WEX,ITA,2002,58739,7773,5560,398,465,807,244,13
WEX,ITA,2003,151487,8114,2808,267,710,2233,1722,4
WEX,ITA,2004,159196,4983,2653,1110,14458,2328,789,16
WEX,ITA,2005,103695,7828,2066,1174,52218,2639,605,20
WEX,ITA,2006,87986,6718,882,1381,54200,2286,463,64
WEX,ITA,2007,113802,5087,1284,1037,53064,3137,1247,86
WEX,ITA,2008,106062,6879,2545,497,45298,1916,999,38
WEX,ITA,2009,53507,6129,1518,464,51963,1985,1833,18
WEX,POR,1990,22878,2434,na,na,na,na,na,na
WEX,POR,1991,6288,1337,na,na,133,na,na,na
WEX,POR,1992,4602,1339,na,na,100,na,na,na
WEX,POR,1993,20671,150,na,na,18,na,na,na
WEX,POR,1994,133625,1907,na,na,11,na,na,na
WEX,POR,1995,118853,247,na,na,na,2953,na,na
WEX,POR,1996,48604,167,0,na,na,12,1,19
WEX,POR,1997,42835,55,0,na,na,40,1,9
WEX,POR,1998,157702,115,8,na,14,38,9,40
WEX,POR,1999,64457,71,16,11,87,45,na,1
WEX,POR,2000,199200,221,51,na,113,93,70,1
WEX,POR,2001,167788,255,9,1,30,74,12,na
WEX,POR,2002,134257,623,16,0,147,48,32,na
WEX,POR,2003,134432,543,4,0,17,38,25,1
WEX,POR,2004,162029,793,23,1,102,42,47,4
WEX,POR,2005,138296,989,4,2,217,70,15,0
WEX,POR,2006,88077,768,4,0,145,76,4,0
WEX,POR,2007,123613,948,1,na,54,185,40,2
WEX,POR,2008,137476,899,1,21,2,144,17,7
WEX,POR,2009,158867,946,2,20,5,287,36,0
WEX,SPN,1990,5398,698,na,22,63,3239,na,na
WEX,SPN,1991,5649,7167,na,na,25,834,na,18
WEX,SPN,1992,6204,686,na,na,152,474,na,na
WEX,SPN,1993,5294,2078,na,46,73,142,24,na
WEX,SPN,1994,49338,1440,242,7,78,84,na,na
WEX,SPN,1995,159098,1337,1840,na,311,158663,na,213
WEX,SPN,1996,23924,889,19,35,876,42628,2,183
WEX,SPN,1997,14123,480,106,0,150,548,22,290
WEX,SPN,1998,87243,7299,1650,0,241,526,18,84
WEX,SPN,1999,136734,1273,169,18,255,145,17,136
WEX,SPN,2000,80292,1094,84,62,238,1042,122,332
WEX,SPN,2001,21292,1366,184,19,306,1653,59,275
WEX,SPN,2002,25193,2221,219,91,453,1372,342,251
WEX,SPN,2003,27493,1990,184,46,10,1588,314,217
WEX,SPN,2004,26337,1378,175,80,337,1967,66,18
WEX,SPN,2005,31882,2494,383,296,231,1419,359,35
WEX,SPN,2006,49788,2636,517,524,321,1671,175,36
WEX,SPN,2007,70113,3285,801,357,123,1503,126,19
WEX,SPN,2008,61770,1860,266,282,837,5557,279,62
WEX,SPN,2009,31323,1969,264,510,214,1394,99,4
WEM,AUT,1990,31242,451,443,22,50,na,92,na
WEM,AUT,1991,25110,548,454,na,117,91,117,na
WEM,AUT,1992,23650,580,428,25,106,92,156,na
WEM,AUT,1993,22149,862,49,16,75,80,113,na
WEM,AUT,1994,19915,838,139,58,118,77,80,na
WEM,AUT,1995,30977,2771,383,30,49,108,98,9
WEM,AUT,1996,32411,2184,2428,103,105,182,146,0
WEM,AUT,1997,60318,2996,3727,215,256,309,179,49
WEM,AUT,1998,55511,4465,2822,303,145,316,271,0
WEM,AUT,1999,43655,6854,1017,453,585,165,161,1
WEM,AUT,2000,42746,6091,860,219,185,739,205,0
WEM,AUT,2001,50333,6714,2030,569,92,894,233,9
WEM,AUT,2002,48156,6679,1435,528,55,579,198,na
WEM,AUT,2003,46438,7918,1093,521,95,714,223,na
WEM,AUT,2004,49730,7847,2755,680,24,684,345,3
WEM,AUT,2005,52999,11318,1979,738,172,673,324,5
WEM,AUT,2006,54786,13291,899,541,232,981,362,1
WEM,AUT,2007,55899,16861,656,317,5108,928,630,4
WEM,AUT,2008,46801,13039,943,212,3133,1371,600,0
WEM,AUT,2009,45670,13985,1002,727,917,308,611,0
WEM,BEL,1990,201645,10830,2091,12,423,933,867,95
WEM,BEL,1991,201367,9475,3014,14,666,1100,881,86
WEM,BEL,1992,211079,10462,2289,26,651,1476,853,88
WEM,BEL,1993,229225,11587,1397,96,867,778,1334,113
WEM,BEL,1994,213058,15241,792,95,569,887,1600,122
WEM,BEL,1995,200958,14488,873,302,2904,1633,2237,121
WEM,BEL,1996,211770,12900,2223,1661,2743,3035,5307,95
WEM,BEL,1997,239306,13866,2221,2448,4714,4498,8486,146
WEM,BEL,1998,265666,15690,2241,3800,5546,4880,7931,75
WEM,BEL,1999,253109,14201,1770,3882,5716,569,9123,73
WEM,BEL,2000,239145,13722,1063,3491,8499,5759,9037,189
WEM,BEL,2001,233568,16044,993,4507,15950,6372,8370,114
WEM,BEL,2002,240759,15634,941,5137,10907,5642,7238,203
WEM,BEL,2003,231504,16220,898,6412,7878,9000,8789,186
WEM,BEL,2004,230848,15091,1203,8162,11568,12083,9226,232
WEM,BEL,2005,237256,17965,1289,16424,8851,13403,10277,242
WEM,BEL,2006,246896,17599,1064,20256,5499,13715,9616,305
WEM,BEL,2007,253253,18600,1349,21679,3671,14662,13010,446
WEM,BEL,2008,252030,21239,1060,16122,3548,16297,11694,202
WEM,BEL,2009,248217,20949,1360,17875,5547,15199,17081,121
WEM,DEN,1990,103913,10869,1736,1117,3239,4551,137,na
WEM,DEN,1991,117234,10977,1822,1502,3880,4954,118,na
WEM,DEN,1992,111430,13673,1726,818,4193,3797,1348,na
WEM,DEN,1993,103049,13925,1184,1981,6405,2483,745,na
WEM,DEN,1994,109816,13084,1518,1484,3360,3426,1092,na
WEM,DEN,1995,116644,14642,2147,1663,3758,4923,2568,na
WEM,DEN,1996,110033,19478,3948,3291,5208,10675,3695,2
WEM,DEN,1997,129174,14611,3964,3399,5461,16277,1701,3
WEM,DEN,1998,132908,13337,3553,4243,5021,12557,1244,3
WEM,DEN,1999,94389,11897,2422,4105,6286,3100,7478,3
WEM,DEN,2000,99378,10363,2020,3049,5226,19675,6676,2
WEM,DEN,2001,97383,9732,2144,5459,3633,18313,5624,20
WEM,DEN,2002,107221,9384,3445,9415,3923,19498,7864,5
WEM,DEN,2003,102843,9875,3769,12397,6312,35542,7791,4
WEM,DEN,2004,94327,10515,3877,15893,9608,37505,8802,12
WEM,DEN,2005,96549,11108,1051,18408,10401,37280,10317,18
WEM,DEN,2006,91981,13951,496,22146,8009,34761,11416,17
WEM,DEN,2007,89267,16388,236,26447,6835,36503,15154,9
WEM,DEN,2008,86791,19295,324,28216,6256,39190,16228,25
WEM,DEN,2009,85622,18814,686,18391,6801,36257,16447,15
WEM,FIN,1990,9360,4595,5286,196,145,678,433,na
WEM,FIN,1991,11008,6095,4781,870,515,1139,226,na
WEM,FIN,1992,8348,6106,7213,2525,657,1052,439,na
WEM,FIN,1993,10670,5276,7319,1214,817,1007,780,na
WEM,FIN,1994,14072,4318,6963,442,583,731,351,na
WEM,FIN,1995,15456,3189,5382,842,1440,1622,572,na
WEM,FIN,1996,14071,3423,5061,919,1768,2958,418,na
WEM,FIN,1997,16612,3751,5006,1285,1948,4756,649,na
WEM,FIN,1998,21408,4140,4708,1205,1595,3822,1010,0
WEM,FIN,1999,21286,3619,4961,1214,1808,662,1826,na
WEM,FIN,2000,22699,4557,4502,859,1670,4739,1619,8
WEM,FIN,2001,27179,4645,4055,1415,1476,4650,2000,na
WEM,FIN,2002,28391,5621,3833,1626,1097,5544,2035,na
WEM,FIN,2003,24980,6336,3612,1573,1794,7749,3297,na
WEM,FIN,2004,23597,6531,3091,2251,2358,9181,4220,10
WEM,FIN,2005,23720,7350,2996,2599,2346,11574,3632,0
WEM,FIN,2006,23852,8806,1647,3695,2073,13027,3775,0
WEM,FIN,2007,24828,9877,2339,4797,2183,15438,4508,46
WEM,FIN,2008,24822,8427,2507,4270,1123,17580,6368,27
WEM,FIN,2009,24272,8755,2992,4779,1506,18070,6626,0
WEM,GER,1990,817029,63715,83213,252,660,887,7941,62
WEM,GER,1991,932232,68194,92546,219,1390,1210,9183,100
WEM,GER,1992,847292,62304,100845,506,1502,1672,9450,145
WEM,GER,1993,797570,67015,85948,700,1498,1276,9694,100
WEM,GER,1994,885370,79014,75098,1474,2353,1872,10546,153
WEM,GER,1995,1014343,71568,55560,2580,2940,2849,13266,83
WEM,GER,1996,1024798,45257,97910,4431,8725,6056,15873,213
WEM,GER,1997,1098507,63898,118237,6213,10005,13313,20727,149
WEM,GER,1998,1142600,63915,118422,7432,8704,13808,16100,159
WEM,GER,1999,1177802,51220,110867,16516,7217,4861,34411,162
WEM,GER,2000,1060838,45404,110083,12810,8169,23169,43469,184
WEM,GER,2001,1015061,47930,111329,13640,9191,24919,15431,136
WEM,GER,2002,1005304,76808,101790,14373,8636,20192,17886,404
WEM,GER,2003,959622,82299,85286,23370,19402,47592,20780,102
WEM,GER,2004,1063214,71242,48062,28752,26975,56964,31829,253
WEM,GER,2005,1039261,80596,62636,32046,24588,52335,47412,157
WEM,GER,2006,1112652,79382,64024,25292,23523,45545,40623,284
WEM,GER,2007,1125828,81083,66718,25872,35008,66119,55803,184
WEM,GER,2008,1086959,85845,25952,18227,19912,55425,68705,131
WEM,GER,2009,1123040,86728,65126,18401,32242,51569,73982,129
WEM,GRE,1990,4438,854,,,43,,,
WEM,GRE,1991,7436,1307,87,,80,,,
WEM,GRE,1992,4293,475,77,,42,,,
WEM,GRE,1993,3948,788,57,,87,,35,
WEM,GRE,1994,3301,704,,,39,,94,
WEM,GRE,1995,4788,676,120,10,42,,,
WEM,GRE,1996,3198,692,9149,18,63,na,na,1
WEM,GRE,1997,3744,282,111,1,128,3,na,na
WEM,GRE,1998,4568,274,381,1,1096,3,5,na
WEM,GRE,1999,7220,379,98,1,167,na,2,na
WEM,GRE,2000,32302,2025,884,2,60,na,3,0
WEM,GRE,2001,40743,3129,154,1,20,7,2,5
WEM,GRE,2002,44646,1948,159,8,4,26,17,na
WEM,GRE,2003,27818,6365,457,67,5,31,16,1
WEM,GRE,2004,19510,973,356,20,87,31,13,0
WEM,GRE,2005,11584,4858,151,7,39,101,46,10
WEM,GRE,2006,23902,968,247,4,36,94,13,0
WEM,GRE,2007,17168,4409,246,21,128,124,19,0
WEM,GRE,2008,19008,1117,432,97,12,175,53,0
WEM,GRE,2009,10291,1780,311,20,31,250,29,0
WEM,IRL,1990,12486,1921,243,516,273,220,na,na
WEM,IRL,1991,12761,2188,294,1189,325,436,51,23
WEM,IRL,1992,12382,2570,144,2319,409,683,350,na
WEM,IRL,1993,12989,2230,177,2398,910,888,355,na
WEM,IRL,1994,15086,2208,139,2308,1123,954,428,na
WEM,IRL,1995,14791,2957,309,3349,1604,1532,1140,na
WEM,IRL,1996,14360,3738,565,6361,2636,2808,1612,na
WEM,IRL,1997,16216,3855,128,6849,3175,4802,948,na
WEM,IRL,1998,18516,6014,1393,8623,4167,4578,756,na
WEM,IRL,1999,15281,6793,1289,10108,5220,922,756,na
WEM,IRL,2000,16116,5795,150,6984,5340,8359,2215,na
WEM,IRL,2001,19169,5504,129,7730,5970,9972,2415,0
WEM,IRL,2002,22879,7784,114,9454,5325,11048,3194,0
WEM,IRL,2003,21982,10526,65,9082,6041,11217,4253,0
WEM,IRL,2004,25186,11374,78,12013,6370,12974,5232,1
WEM,IRL,2005,23173,9617,116,12818,2408,13388,6206,4
WEM,IRL,2006,26300,11691,144,13163,2494,13151,4444,0
WEM,IRL,2007,30705,17360,224,16692,2124,13496,6375,0
WEM,IRL,2008,29918,17019,294,14982,1136,13940,5575,0
WEM,IRL,2009,25506,20561,148,10797,1564,12788,8529,0
WEM,NLD,1990,186035,36486,3891,897,993,1737,741,34
WEM,NLD,1991,205759,36829,5432,1382,1213,2412,1379,145
WEM,NLD,1992,212065,37525,5958,1445,2227,3832,2231,53
WEM,NLD,1993,194897,33951,5901,1586,2924,2557,2035,79
WEM,NLD,1994,205312,34842,6594,2582,2835,2941,3728,163
WEM,NLD,1995,214062,49976,8170,1727,4888,4723,6305,242
WEM,NLD,1996,198573,46532,11498,3169,5745,7556,8536,201
WEM,NLD,1997,232352,45646,10318,3764,9143,12332,12456,259
WEM,NLD,1998,247265,49349,9048,4403,18769,10006,15202,437
WEM,NLD,1999,242028,30424,4262,8005,32259,2404,19481,364
WEM,NLD,2000,221918,46156,3943,7304,33705,12797,25703,264
WEM,NLD,2001,241072,44366,3102,9950,35862,12216,28326,199
WEM,NLD,2002,234509,46428,2326,11567,26355,11955,32957,226
WEM,NLD,2003,228727,52125,1611,14153,33400,13949,42631,194
WEM,NLD,2004,222380,52306,979,17165,33193,18039,45203,215
WEM,NLD,2005,218705,57701,549,21802,17569,24364,61000,212
WEM,NLD,2006,222805,62648,368,26552,15522,27801,35658,258
WEM,NLD,2007,227841,69410,574,39103,8908,33693,80257,394
WEM,NLD,2008,220819,78836,361,27280,5573,39017,34304,424
WEM,NLD,2009,194595,90375,200,29925,6549,40272,33353,211
WEM,SWE,1990,63211,11267,11607,12163,4748,2202,1383,424
WEM,SWE,1991,58344,10887,11559,19726,5044,5684,1035,na
WEM,SWE,1992,57791,16043,8371,19378,3706,8718,619,na
WEM,SWE,1993,52639,15282,7956,21137,1844,5893,472,na
WEM,SWE,1994,64067,18564,7644,19948,6842,5375,938,na
WEM,SWE,1995,69837,14394,8344,6714,3474,4029,2345,na
WEM,SWE,1996,74122,13921,7642,8059,4598,6878,4978,488
WEM,SWE,1997,76956,13419,8159,5422,6057,9773,6724,482
WEM,SWE,1998,79495,13378,7227,5997,5683,7720,6179,27
WEM,SWE,1999,83222,13235,5711,8893,4960,1155,6943,61
WEM,SWE,2000,76775,21187,5195,5468,3603,11641,4929,72
WEM,SWE,2001,87577,30668,4289,4925,3323,13822,4066,58
WEM,SWE,2002,93491,37913,4404,6832,1132,12378,4562,77
WEM,SWE,2003,83969,42328,3002,8498,1666,12047,11052,34
WEM,SWE,2004,74798,41263,3544,9936,1936,12068,16719,32
WEM,SWE,2005,71484,42566,6043,8239,8490,11229,21259,46
WEM,SWE,2006,74972,43217,4309,10786,5888,11302,22995,11
WEM,SWE,2007,77272,49325,3805,8907,3285,13851,39946,41
WEM,SWE,2008,78591,46830,4208,8750,3091,15781,31642,205
WEM,SWE,2009,78394,42475,4122,9845,2772,17821,38279,19
WEM,SWISS,1990,161083,11943,3558,224,2573,1666,5248,na
WEM,SWISS,1991,165661,10626,206,727,2888,1861,1438,na
WEM,SWISS,1992,157370,8319,2493,831,3369,2211,2018,30
WEM,SWISS,1993,161524,6646,3136,1252,3014,566,2456,64
WEM,SWISS,1994,157048,6691,6203,1238,5020,1003,2699,na
WEM,SWISS,1995,169803,13037,8031,1335,8250,1833,4468,42
WEM,SWISS,1996,150366,11052,3363,2215,8276,2148,3936,30
WEM,SWISS,1997,165092,6600,3625,2858,10023,3506,4548,19
WEM,SWISS,1998,169776,4054,3089,3934,11485,4394,4331,15
WEM,SWISS,1999,167334,3908,3449,4843,12886,1251,5811,47
WEM,SWISS,2000,150919,3041,2220,4409,11107,7766,6206,147
WEM,SWISS,2001,158635,3356,1669,4718,2872,8258,4971,3
WEM,SWISS,2002,151893,3769,1730,4594,3422,6105,4768,9
WEM,SWISS,2003,151073,4884,1185,4214,7768,6965,3492,56
WEM,SWISS,2004,155040,4300,1195,3207,7620,5258,3354,19
WEM,SWISS,2005,152625,4860,1090,2120,6533,5085,3184,159
WEM,SWISS,2006,150009,5602,1254,1381,5185,4768,3442,59
WEM,SWISS,2007,154763,6330,827,1471,8214,6796,4152,10
WEM,SWISS,2008,148920,7361,938,1599,5593,8400,6807,37
WEM,SWISS,2009,157523,8875,986,1824,8423,8406,4410,16
WEM,UK,1990,454566,165032,42029,14744,9602,3821,4269,456
WEM,UK,1991,427029,158460,38621,21183,12830,4976,5402,574
WEM,UK,1992,437881,157221,43090,35063,20635,6099,8270,493
WEM,UK,1993,477706,164939,49810,53027,16544,7023,11378,569
WEM,UK,1994,536637,157909,47959,58282,20792,7890,20207,1781
WEM,UK,1995,534954,119784,58671,59058,33079,17664,32699,77
WEM,UK,1996,471039,116855,71399,127173,38608,35596,37262,210
WEM,UK,1997,533280,98587,57335,136546,48503,58850,46231,95
WEM,UK,1998,578791,104616,54160,166755,62922,52983,47623,225
WEM,UK,1999,590184,105942,38151,224778,60234,11711,64671,122
WEM,UK,2000,500011,105979,27032,159847,68192,66092,58040,108
WEM,UK,2001,598746,98771,24823,203315,88120,69926,66304,107
WEM,UK,2002,572859,96335,20352,239031,95059,61117,89879,123
WEM,UK,2003,589069,107143,19211,227280,118537,84775,94935,375
WEM,UK,2004,591458,103148,15336,286845,142395,94340,97852,230
WEM,UK,2005,646662,97736,12837,278908,82211,101208,138248,365
WEM,UK,2006,643919,88824,6667,284511,120870,99803,86837,692
WEM,UK,2007,656759,87023,8827,315394,134105,124384,104721,1017
WEM,UK,2008,621279,80871,11195,290653,87129,118348,119530,567
WEM,UK,2009,589239,69621,10883,302142,103486,131937,131781,204
ECA,BUL,1990,4774,400,,,,,,
ECA,BUL,1991,7607,,,,,,,
ECA,BUL,1992,3706,64,4820,,,,,
ECA,BUL,1993,5701,,25397,,,,,
ECA,BUL,1994,57,66,21190,,,,,
ECA,BUL,1995,161,39,29654,,41,,,
ECA,BUL,1996,3,61,3563,na,na,na,na,0
ECA,BUL,1997,20,111,13298,na,na,na,na,na
ECA,BUL,1998,33,6,31209,na,na,na,na,na
ECA,BUL,1999,78,155,10302,17,45,na,1,na
ECA,BUL,2000,29,259,4356,na,na,na,na,na
ECA,BUL,2001,110,168,820,na,154,na,na,60
ECA,BUL,2002,121,111,3326,0,0,na,1,na
ECA,BUL,2003,193,69,753,96,na,95,na,na
ECA,BUL,2004,499,141,92,52,na,49,0,0
ECA,BUL,2005,419,89,3335,na,na,57,na,0
ECA,BUL,2006,2547,184,9293,na,na,769,1,0
ECA,BUL,2007,3634,109,8217,10,5,1093,22,0
ECA,BUL,2008,2773,215,1615,36,na,521,94,0
ECA,BUL,2009,4984,202,734,20,10,833,52,0
ECA,CRO,1990,na,na,na,na,na,na,na,na
ECA,CRO,1991,na,na,na,na,na,na,na,na
ECA,CRO,1992,2713,349,2187,na,na,na,na,na
ECA,CRO,1993,13922,32,790,na,na,na,na,na
ECA,CRO,1994,647,70,1211,na,na,na,na,na
ECA,CRO,1995,429,86,922,na,na,na,na,na
ECA,CRO,1996,475,110,4974,na,na,1,na,na
ECA,CRO,1997,537,83,2796,1,na,na,na,na
ECA,CRO,1998,675,96,1864,na,na,10,na,na
ECA,CRO,1999,672,95,2159,na,na,na,na,na
ECA,CRO,2000,532,76,1886,na,na,10,1,na
ECA,CRO,2001,906,72,4452,1,100,15,na,na
ECA,CRO,2002,1056,139,5130,na,4,6,na,na
ECA,CRO,2003,868,136,8127,0,na,22,na,0
ECA,CRO,2004,683,171,9318,19,na,na,10,2
ECA,CRO,2005,692,155,12181,20,0,54,10,0
ECA,CRO,2006,706,285,13496,20,na,104,8,0
ECA,CRO,2007,716,629,13532,33,9,397,2,0
ECA,CRO,2008,609,460,3277,22,15,286,na,0
ECA,CRO,2009,583,500,11487,15,na,90,23,0
ECA,GEO,1990,na,na,na,na,na,na,na,na
ECA,GEO,1991,na,na,na,na,na,na,na,na
ECA,GEO,1992,na,na,na,na,na,na,na,na
ECA,GEO,1993,na,1068,na,na,na,na,na,na
ECA,GEO,1994,193,63,87,na,na,na,na,na
ECA,GEO,1995,145,117,207,na,na,na,na,na
ECA,GEO,1996,406,84,4225,na,na,na,na,na
ECA,GEO,1997,113,156,5735,na,na,na,na,na
ECA,GEO,1998,132,17,2083,56,na,na,na,na
ECA,GEO,1999,11,3,427,6,na,na,na,na
ECA,GEO,2000,10,75,643,2,na,na,na,na
ECA,GEO,2001,3,79,1591,na,na,na,na,na
ECA,GEO,2002,18,13,558,19,na,na,24,na
ECA,GEO,2003,16,3,1456,na,47,na,na,na
ECA,GEO,2004,14,11,158,8,7,na,na,na
ECA,GEO,2005,192,27,338,72,12,na,10,na
ECA,GEO,2006,83,11,3346,1,na,na,na,na
ECA,GEO,2007,25,7,614,46,na,na,93,na
ECA,GEO,2008,93,18,1302,11,1,na,0,na
ECA,GEO,2009,93,4,6040,na,39,na,na,na
ECA,HUN,1990,18577,1540,12398,na,54,na,na,na
ECA,HUN,1991,5159,208,3607,na,na,na,na,na
ECA,HUN,1992,4655,46,3619,na,na,na,197,na
ECA,HUN,1993,7906,135,1240,na,na,na,na,na
ECA,HUN,1994,1825,709,4837,na,68,na,na,na
ECA,HUN,1995,2062,173,1951,na,14,na,na,na
ECA,HUN,1996,2991,244,3228,1,17,na,na,na
ECA,HUN,1997,3471,432,1648,na,30,na,na,na
ECA,HUN,1998,2294,331,1615,2,17,na,na,na
ECA,HUN,1999,1800,383,1109,na,na,na,na,na
ECA,HUN,2000,2214,224,945,na,na,9,7,0
ECA,HUN,2001,3161,156,341,0,na,na,na,na
ECA,HUN,2002,4528,477,228,na,0,6,0,na
ECA,HUN,2003,6065,2006,108,na,na,na,na,na
ECA,HUN,2004,5866,566,18,na,27,191,42,na
ECA,HUN,2005,8881,1598,99,na,20,94,34,na
ECA,HUN,2006,29040,2727,875,0,na,154,25,na
ECA,HUN,2007,43547,4464,4771,na,82,920,25,0
ECA,HUN,2008,23300,3948,1330,3,43,155,23,0
ECA,HUN,2009,11524,2960,751,2,3,82,10,na
ECA,MOLD,1990,na,na,na,na,na,na,na,na
ECA,MOLD,1991,na,na,na,na,na,na,na,na
ECA,MOLD,1992,na,na,na,na,na,na,na,na
ECA,MOLD,1993,106,na,2293,na,na,na,na,na
ECA,MOLD,1994,na,52,1583,na,na,na,na,na
ECA,MOLD,1995,67,75,12843,na,na,na,na,na
ECA,MOLD,1996,22,502,72172,na,na,na,na,na
ECA,MOLD,1997,20,892,74986,na,na,na,na,na
ECA,MOLD,1998,6530,81,29552,na,na,na,na,na
ECA,MOLD,1999,16,38,469,na,na,na,na,na
ECA,MOLD,2000,2,26,756,na,na,na,0,na
ECA,MOLD,2001,1,80,5138,na,na,na,na,na
ECA,MOLD,2002,577,109,22414,na,na,na,6,na
ECA,MOLD,2003,2,65,16617,na,na,na,na,na
ECA,MOLD,2004,1454,3,15220,na,na,na,8,na
ECA,MOLD,2005,11460,12,10187,na,na,48,na,na
ECA,MOLD,2006,2575,11,11909,2,na,na,na,na
ECA,MOLD,2007,1400,16,1528,1,na,na,na,na
ECA,MOLD,2008,128,18,354,na,na,na,na,na
ECA,MOLD,2009,59,7,1466,na,na,na,na,na
ECA,ROM,1990,21349,na,8807,na,na,5407,na,na
ECA,ROM,1991,21174,20,16920,na,na,na,na,na
ECA,ROM,1992,21699,68,1006,na,na,na,na,na
ECA,ROM,1993,25497,na,4586,na,na,na,1001,na
ECA,ROM,1994,340,178,2605,na,na,na,na,na
ECA,ROM,1995,1345,174,14607,na,na,na,na,na
