date,attributes,rDev,name
"May 11, 2008",look: 2.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 3,+16.9%,Busch Light | Anheuser-Busch
"May 05, 2008",look: 1.5 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1.5,-39.5%,Busch Light | Anheuser-Busch
"Apr 17, 2008",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-17.9%,Busch Light | Anheuser-Busch
"Apr 09, 2008",look: 3 | smell: 2 | taste: 3.5 | feel: 5 | overall: 4.5,+77.4%,Busch Light | Anheuser-Busch
"Mar 18, 2008",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 2.5 | overall: 3.5,+2.6%,Busch Light | Anheuser-Busch
"Feb 24, 2008",look: 2 | smell: 1.5 | taste: 1 | feel: 3 | overall: 1.5,-24.1%,Busch Light | Anheuser-Busch
"Feb 24, 2008",look: 1.5 | smell: 1.5 | taste: 2 | feel: 3 | overall: 1.5,-5.1%,Busch Light | Anheuser-Busch
"Feb 17, 2008",look: 1.5 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.5,-30.8%,Busch Light | Anheuser-Busch
"Feb 15, 2008",look: 1 | smell: 1.5 | taste: 1.5 | feel: 2.5 | overall: 2,-14.4%,Busch Light | Anheuser-Busch
"Feb 09, 2008",look: 2 | smell: 2 | taste: 2.5 | feel: 1 | overall: 2.5,+12.8%,Busch Light | Anheuser-Busch
"Feb 08, 2008",look: 1.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1.5,-16.9%,Busch Light | Anheuser-Busch
"Jan 30, 2008",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1,-38.5%,Busch Light | Anheuser-Busch
"Jan 24, 2008",look: 3 | smell: 2 | taste: 3.5 | feel: 3 | overall: 3.5,+56.9%,Busch Light | Anheuser-Busch
"Jan 17, 2008",look: 3 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 2,-23.6%,Busch Light | Anheuser-Busch
"Dec 31, 2007",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-13.8%,Busch Light | Anheuser-Busch
"Dec 29, 2007",look: 2 | smell: 2 | taste: 1 | feel: 2 | overall: 1.5,-23.1%,Busch Light | Anheuser-Busch
"Dec 16, 2007",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-15.4%,Busch Light | Anheuser-Busch
"Nov 20, 2007",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1.5,-35.9%,Busch Light | Anheuser-Busch
"Oct 29, 2007",look: 2 | smell: 2 | taste: 2 | feel: 3 | overall: 3.5,+23.1%,Busch Light | Anheuser-Busch
"Oct 25, 2007",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,+32.3%,Busch Light | Anheuser-Busch
"Oct 13, 2007",look: 2 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 3,+9.2%,Busch Light | Anheuser-Busch
"Oct 08, 2007",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 4.5,+51.3%,Busch Light | Anheuser-Busch
"Sep 12, 2007",look: 1 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-19.5%,Busch Light | Anheuser-Busch
"Sep 10, 2007",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2.5,+2.6%,Busch Light | Anheuser-Busch
"Aug 21, 2007",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-16.4%,Busch Light | Anheuser-Busch
"Aug 10, 2007",look: 2 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 3,+25.6%,Busch Light | Anheuser-Busch
"Aug 09, 2007",look: 3 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2,-7.2%,Busch Light | Anheuser-Busch
"Aug 08, 2007",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-10.3%,Busch Light | Anheuser-Busch
"Aug 06, 2007",look: 1.5 | smell: 1 | taste: 1.5 | feel: 2 | overall: 3.5,-6.2%,Busch Light | Anheuser-Busch
"Aug 04, 2007",look: 1.5 | smell: 1 | taste: 2 | feel: 3 | overall: 3.5,+9.2%,Busch Light | Anheuser-Busch
"Aug 01, 2007",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-23.1%,Busch Light | Anheuser-Busch
"Jul 18, 2007",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 5,+6.7%,Busch Light | Anheuser-Busch
"Jul 10, 2007",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1,-28.2%,Busch Light | Anheuser-Busch
"Jun 14, 2007",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-12.8%,Busch Light | Anheuser-Busch
"Jun 13, 2007",look: 2.5 | smell: 2 | taste: 2 | feel: 1.5 | overall: 2,+1.5%,Busch Light | Anheuser-Busch
"Jun 09, 2007",look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5,+15.9%,Busch Light | Anheuser-Busch
"May 20, 2007",look: 2.5 | smell: 3 | taste: 4 | feel: 2.5 | overall: 4,+80.5%,Busch Light | Anheuser-Busch
"May 18, 2007",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.5,+19.5%,Busch Light | Anheuser-Busch
"May 10, 2007",look: 3.5 | smell: 1 | taste: 4.5 | feel: 4 | overall: 4,+76.9%,Busch Light | Anheuser-Busch
"Apr 17, 2007",look: 2 | smell: 2 | taste: 4 | feel: 4 | overall: 4,+74.4%,Busch Light | Anheuser-Busch
"Mar 20, 2007",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-21.5%,Busch Light | Anheuser-Busch
"Mar 17, 2007",look: 2.5 | smell: 3 | taste: 2.5 | feel: 3 | overall: 2.5,+36.9%,Busch Light | Anheuser-Busch
"Mar 17, 2007",look: 4 | smell: 2.5 | taste: 1.5 | feel: 1.5 | overall: 3,+12.3%,Busch Light | Anheuser-Busch
"Feb 07, 2007",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-12.8%,Busch Light | Anheuser-Busch
"Feb 02, 2007",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1.5,-24.1%,Busch Light | Anheuser-Busch
"Nov 23, 2006",look: 2 | smell: 1 | taste: 2.5 | feel: 2.5 | overall: 3,+13.3%,Busch Light | Anheuser-Busch
"Nov 19, 2006",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+2.6%,Busch Light | Anheuser-Busch
"Nov 01, 2006",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.7%,Busch Light | Anheuser-Busch
"Oct 08, 2006",look: 1.5 | smell: 1 | taste: 1 | feel: 2 | overall: 1,-42.1%,Busch Light | Anheuser-Busch
"Sep 29, 2006",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-6.2%,Busch Light | Anheuser-Busch
"Sep 25, 2006",look: 2 | smell: 2 | taste: 2 | feel: 3 | overall: 2,+7.7%,Busch Light | Anheuser-Busch
"Sep 10, 2006",look: 2.5 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2.5,+15.4%,Busch Light | Anheuser-Busch
"Sep 10, 2006",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.5,-20.5%,Busch Light | Anheuser-Busch
"Aug 31, 2006",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+2.6%,Busch Light | Anheuser-Busch
"Aug 20, 2006",look: 1.5 | smell: 1 | taste: 1.5 | feel: 2 | overall: 3,-11.3%,Busch Light | Anheuser-Busch
"Aug 16, 2006",look: 3 | smell: 2 | taste: 2 | feel: 3.5 | overall: 2.5,+18.5%,Busch Light | Anheuser-Busch
"Jul 15, 2006",look: 1 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1,-35.9%,Busch Light | Anheuser-Busch
"Jul 14, 2006",look: 1.5 | smell: 2 | taste: 1.5 | feel: 2 | overall: 2,-9.2%,Busch Light | Anheuser-Busch
"Jul 04, 2006",look: 2.5 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+24.6%,Busch Light | Anheuser-Busch
"Jun 15, 2006",look: 2 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1,-30.8%,Busch Light | Anheuser-Busch
"Jun 08, 2006",look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 4,+31.3%,Busch Light | Anheuser-Busch
"Apr 25, 2006",look: 1.5 | smell: 1 | taste: 2 | feel: 2 | overall: 2.5,-6.2%,Busch Light | Anheuser-Busch
"Apr 18, 2006",look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 2.5,-2.6%,Busch Light | Anheuser-Busch
"Mar 05, 2006",look: 2 | smell: 1.5 | taste: 2.5 | feel: 2 | overall: 2.5,+11.8%,Busch Light | Anheuser-Busch
"Feb 27, 2006",look: 1.5 | smell: 1.5 | taste: 3 | feel: 2.5 | overall: 4,+38.5%,Busch Light | Anheuser-Busch
"Feb 19, 2006",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3,+34.9%,Busch Light | Anheuser-Busch
"Feb 04, 2006",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1,-38.5%,Busch Light | Anheuser-Busch
"Feb 03, 2006",look: 1 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2.5,-14.4%,Busch Light | Anheuser-Busch
"Jan 03, 2006",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1 | overall: 2,-26.7%,Busch Light | Anheuser-Busch
"Jan 01, 2006",look: 2 | smell: 1 | taste: 1 | feel: 1.5 | overall: 2,-32.8%,Busch Light | Anheuser-Busch
"Dec 27, 2005",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2.5,-1%,Busch Light | Anheuser-Busch
"Dec 20, 2005",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 2,-24.1%,Busch Light | Anheuser-Busch
"Dec 18, 2005",look: 2.5 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 2.5,-20%,Busch Light | Anheuser-Busch
"Nov 21, 2005",look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 2,-7.7%,Busch Light | Anheuser-Busch
"Nov 08, 2005",look: 2 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 5,+25.6%,Busch Light | Anheuser-Busch
"Oct 28, 2005",look: 1 | smell: 2 | taste: 3 | feel: 1 | overall: 3,+25.1%,Busch Light | Anheuser-Busch
"Oct 26, 2005",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-47.2%,Busch Light | Anheuser-Busch
"Oct 21, 2005",look: 1 | smell: 1 | taste: 1.5 | feel: 1 | overall: 3,-17.9%,Busch Light | Anheuser-Busch
"Sep 22, 2005",look: 2 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1.5,-34.4%,Busch Light | Anheuser-Busch
"Sep 05, 2005",look: 2 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-45.6%,Busch Light | Anheuser-Busch
"Aug 20, 2005",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2.5 | overall: 2.5,-6.2%,Busch Light | Anheuser-Busch
"Aug 05, 2005",look: 2 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 4,+35.9%,Busch Light | Anheuser-Busch
"Jul 29, 2005",look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 2.5,-2.6%,Busch Light | Anheuser-Busch
"May 22, 2005",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-16.4%,Busch Light | Anheuser-Busch
"May 15, 2005",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+28.2%,Busch Light | Anheuser-Busch
"Apr 22, 2005",look: 2 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 3.5,+30.8%,Busch Light | Anheuser-Busch
"Apr 16, 2005",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-12.8%,Busch Light | Anheuser-Busch
"Feb 14, 2005",look: 3 | smell: 2.5 | taste: 2 | feel: 1.5 | overall: 2.5,+14.4%,Busch Light | Anheuser-Busch
"Feb 12, 2005",look: 1.5 | smell: 1 | taste: 1 | feel: 1.5 | overall: 2,-34.4%,Busch Light | Anheuser-Busch
"Feb 07, 2005",look: 2 | smell: 2 | taste: 2 | feel: 1.5 | overall: 3.5,+15.4%,Busch Light | Anheuser-Busch
"Jan 21, 2005",look: 1 | smell: 1 | taste: 2 | feel: 1.5 | overall: 2.5,-10.3%,Busch Light | Anheuser-Busch
"Dec 24, 2004",look: 2 | smell: 2.5 | taste: 2 | feel: 3.5 | overall: 3,+26.7%,Busch Light | Anheuser-Busch
"Dec 06, 2004",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.7%,Busch Light | Anheuser-Busch
"Nov 04, 2004",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.7%,Busch Light | Anheuser-Busch
"Oct 30, 2004",look: 1 | smell: 1 | taste: 1 | feel: 2 | overall: 4,-12.8%,Busch Light | Anheuser-Busch
"Oct 08, 2004",look: 2.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 3.5,+10.8%,Busch Light | Anheuser-Busch
"Oct 01, 2004",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2,-10.3%,Busch Light | Anheuser-Busch
"Sep 11, 2004",look: 2 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1,-30.8%,Busch Light | Anheuser-Busch
"Aug 23, 2004",look: 2 | smell: 1.5 | taste: 2.5 | feel: 2 | overall: 2.5,+11.8%,Busch Light | Anheuser-Busch
"Jul 23, 2004",look: 3 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.5,+67.7%,Busch Light | Anheuser-Busch
"Apr 03, 2004",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 2,-36.9%,Busch Light | Anheuser-Busch
"Mar 04, 2004",look: 1 | smell: 1.5 | taste: 1 | feel: 2 | overall: 3,-16.9%,Busch Light | Anheuser-Busch
"Mar 01, 2004",look: 1.5 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1.5,-39.5%,Busch Light | Anheuser-Busch
"Feb 21, 2004",look: 1 | smell: 2.5 | taste: 2 | feel: 1 | overall: 3,+10.8%,Busch Light | Anheuser-Busch
"Feb 16, 2004",look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 5,+135.9%,Busch Light | Anheuser-Busch
"Jan 26, 2004",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1,-41%,Busch Light | Anheuser-Busch
"Jan 14, 2004",look: 1.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1.5,-16.9%,Busch Light | Anheuser-Busch
"Jan 02, 2004",look: 2.5 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1.5,-28.7%,Busch Light | Anheuser-Busch
"Dec 24, 2003",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 4.5,+61.5%,Busch Light | Anheuser-Busch
"Dec 08, 2003",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.5,-33.3%,Busch Light | Anheuser-Busch
"Aug 09, 2003",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.7%,Busch Light | Anheuser-Busch
"Jul 26, 2003",look: 1 | smell: 1 | taste: 1.5 | feel: 2 | overall: 2,-23.1%,Busch Light | Anheuser-Busch
"Jul 09, 2003",look: 1 | smell: 1.5 | taste: 1 | feel: 1 | overall: 2,-32.3%,Busch Light | Anheuser-Busch
"Jun 04, 2003",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1.5,-15.4%,Busch Light | Anheuser-Busch
"May 26, 2003",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-23.1%,Busch Light | Anheuser-Busch
"May 12, 2003",look: 1.5 | smell: 1 | taste: 2 | feel: 1.5 | overall: 2,-13.8%,Busch Light | Anheuser-Busch
"Apr 14, 2003",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-21.5%,Busch Light | Anheuser-Busch
"Apr 10, 2003",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-21.5%,Busch Light | Anheuser-Busch
"Apr 08, 2003",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-47.2%,Busch Light | Anheuser-Busch
"Apr 06, 2003",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 3.5,-2.6%,Busch Light | Anheuser-Busch
"Mar 27, 2003",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,+5.1%,Busch Light | Anheuser-Busch
"Mar 10, 2003",look: 2 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 2,-22.6%,Busch Light | Anheuser-Busch
"Mar 03, 2003",look: 1 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 2,-22.1%,Busch Light | Anheuser-Busch
"Jan 26, 2003",look: 2 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-3.6%,Busch Light | Anheuser-Busch
"Nov 08, 2002",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2.5,look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2.5,Busch Light | Anheuser-Busch
"Oct 31, 2002",look: 1.5 | smell: 1 | taste: 1.5 | feel: 2 | overall: 2,-21.5%,Busch Light | Anheuser-Busch
"Oct 18, 2002",look: 1 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 2,-22.1%,Busch Light | Anheuser-Busch
"Sep 17, 2002",look: 2.5 | smell: 1 | taste: 1.5 | feel: 3 | overall: 1.5,-18.5%,Busch Light | Anheuser-Busch
"Sep 05, 2002",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 3,+5.1%,Busch Light | Anheuser-Busch
"Jul 22, 2002",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-16.4%,Busch Light | Anheuser-Busch
"Jun 30, 2002",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 2,-20.5%,Busch Light | Anheuser-Busch
"Feb 20, 2002",look: 2 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3,+31.8%,Busch Light | Anheuser-Busch
